shop_name,address,tel,genre_name,zip_code,offical_page
東武ホテルグランデ　鉄板焼 下野,栃木県 宇都宮市 本町5-12 宇都宮東武ﾎﾃﾙｸﾞﾗﾝﾃﾞ2F,028-643-2148,その他,320-0033,https://www.tobuhotel.co.jp/utsunomiya/restaurant/shimotsuke/index.html
東武ホテルグランデ　日本料理 簾,栃木県 宇都宮市 本町5-12 宇都宮東武ﾎﾃﾙｸﾞﾗﾝﾃﾞ2F,028-643-2178,和食・寿司,320-0033,https://www.tobuhotel.co.jp/utsunomiya/restaurant/ren/index.html
東武ワールドスクウェア　カフェテリアレストラン　ワールド,栃木県 日光市 鬼怒川温泉大原209-1,0288-77-1055,洋食,321-2593,http://tobuws.co.jp
東武ワールドスクウェア　すふぃんくす,栃木県 日光市 鬼怒川温泉大原209-1,0288-77-1055,ファーストフード,321-2593,http://tobuws.co.jp
東武ワールドスクウェア　日光湯波処　平安,栃木県 日光市 鬼怒川温泉大原209-1,0288-77-1055,和食・寿司,321-2593,http://tobuws.co.jp
東武ワールドスクウェア　マルシェ２,栃木県 日光市 鬼怒川温泉大原209-1,0288-77-1055,ファーストフード,321-2593,http://tobuws.co.jp
東武ワールドスクウェア　ラーメンハウス　カーニバル,栃木県 日光市 鬼怒川温泉大原209-1,0288-77-1055,ラーメン・餃子,321-2593,http://tobuws.co.jp
唐変木,栃木県 宇都宮市 江曽島町1430-1,028-348-3126,居酒屋,321-0102,
桃李庵そばの実,栃木県 宇都宮市 御幸本町4870-36,028-662-5361,うどん・そば・丼,321-0983,
登竜 (ラーメン・定食・餃子)さくら店,栃木県 さくら市 氏家1890-2,028-682-9915,ラーメン・餃子,329-1311,
登竜 (ラーメン・定食・餃子)矢板店,栃木県 矢板市 東町1203-10,0287-43-9751,ラーメン・餃子,329-2136,
TOKI珈琲店,栃木県 日光市 中宮祠2478-19,0288-25-5007,カフェ・スイーツ,321-1661,http://www.tokicoffeeten.com
徳次郎蕎麦,栃木県 宇都宮市 竹林町885,028-625-5053,うどん・そば・丼,321-0974,https://tabelog.com/tochigi/A0901/A090101/9004612/
toko,栃木県 宇都宮市 東町316-5,028-661-0788,洋食,321-0985,http://toko.kitchen/
栃木地酒館　登屋本店,栃木県 日光市 鬼怒川温泉大原1060-162,0288-77-0305,バー・ダイニングバー,321-2522,http://noboruya.jp
栃木マイクロブルワリー,栃木県 宇都宮市 東塙田1-5-12,028-622-1314,その他,320-0021,http://www.beatclub.jp/microb/
栃木家　大田原店,栃木県 大田原市 浅香2-1-16,0287-24-2779,ラーメン・餃子,324-0043,
とちぎ和牛渡邊ファ―ム,栃木県 那須塩原市 井口1168-2,0287-37-5066,その他,329-2763,http://www.nabe-gyu.com/
とちはなちゃんのはなカフェ,栃木県 栃木市 岩舟町下津原1612,0282-55-5775,カフェ・スイーツ,329-4308,http://www.florence.jp/
トチバルエース,栃木県 栃木市 富士見町3-12,0282-24-9888,フレンチ・イタリアン,328-0044,https://www.hotpepper.jp/strJ001053738/?vos=evhppsg0007&pog=mt%28e%29ti%28aud-343044432614%3Akwd-558065312117%29dv%28m%29cr%2830
富乃家,栃木県 宇都宮市 宿郷2-10-13 TMTﾋﾞﾙ103,028-639-2717,居酒屋,321-0945,
とみや犬伏店,栃木県 佐野市 犬伏上町1922-1,0283-22-3142,和食・寿司,327-0806,
Tommy's BAR,栃木県 宇都宮市 宿郷2-10-13 TMTﾋﾞﾙ101,028-639-2717,バー・ダイニングバー,321-0945,
TOMOCRAFT 028 CAFÉ,栃木県 宇都宮市 針ヶ谷町504-9,028-307-9606,カフェ・スイーツ,321-0147,
豊丸水産佐野南口店,栃木県 佐野市 若松町143,0283-27-3232,居酒屋,327-0846,
虎次郎,栃木県 宇都宮市 鶴田町231-6,028-623-1811,焼肉・ホルモン・韓国料理,320-0851,https://www.miyashoku.com
トラットリア　スカッコマット,栃木県 佐野市 高萩町1207-1 ｻﾝｸﾚｽﾄ高萩1F,0283-23-4224,フレンチ・イタリアン,327-0821,https://trattoria-scaccomatto.com
TRATTORIA IL DADO,栃木県 鹿沼市 西茂呂3-2-2,0289-78-0285,フレンチ・イタリアン,322-0029,https://www.hub-front.jp/ildado/
トラットリア  レマーニ,栃木県 小山市 西城南3-15-5 清風館101,0285-39-8751,フレンチ・イタリアン,323-0820,https://tabelog.com/tochigi/A0902/A090203/9018002/
TRATTORIA da RIOBA,栃木県 宇都宮市 一の沢2-16-10 ヴｨﾗｰｼﾞｭﾏﾝｼｮﾝ103,028-643-0031,フレンチ・イタリアン,320-0047,
トラットリア　アイローネ,栃木県 宇都宮市 馬場通り2-2-10,028-636-1139,フレンチ・イタリアン,320-0026,
Trattoria COCORO,栃木県 真岡市 荒町1105-1,0285-84-8008,フレンチ・イタリアン,321-4305,
Trattoria Gigli,栃木県 日光市 松原町10-11,0288-28-9028,フレンチ・イタリアン,321-1406,https://www.trattoria-gigli.com/
トラットリア　ステッラ,栃木県 宇都宮市 越戸3-15-9,028-660-5733,フレンチ・イタリアン,321-0951,https://www.stella0422.com
TRATTORIA otto,栃木県 宇都宮市 元今泉5-4-6 マロニエエコーハイツ101,028-601-8101,フレンチ・イタリアン,321-0954,
トラットリア・カミーノ,栃木県 日光市 鬼怒川温泉大原1430-2,0288-76-0867,フレンチ・イタリアン,321-2522,
虎の門　総合グラウンド店,栃木県 宇都宮市 西川田6-5-24,028-684-2828,焼肉・ホルモン・韓国料理,321-0152,https://www.miyashoku.com
虎の門　本店,栃木県 宇都宮市 元今泉6-14-14,028-683-5577,焼肉・ホルモン・韓国料理,321-0954,https://www.miyashoku.com
鳥あえず,栃木県 宇都宮市 上戸祭町2834-264,028-622-0149,ファミリーレストラン・食堂,320-0051,
とり七西口店,栃木県 小山市 城山町3-6-31,0285-20-6515,居酒屋,323-0025,
鳥正　宇都宮東口店,栃木県 宇都宮市 東宿郷1-3-9 ｱｰｻﾋﾞﾙ1F,028-633-1733,居酒屋,321-0953,https://www.hotpepper.jp/strJ001026266/
とりそば鶏翔　馬場通り店,栃木県 宇都宮市 馬場通り2-3-4,028-616-7007,ラーメン・餃子,320-0026,http://aoa.work
とりそば鶏翔　東町店,栃木県 宇都宮市 東町37-1,028-678-6449,ラーメン・餃子,321-0985,http://aoa.work
鳥常分店,栃木県 足利市 雪輪町2485,0284-21-2086,和食・寿司,326-0804,
鳥ノ巣,栃木県 足利市 永楽町2-2,0284-41-3269,居酒屋,326-0055,
鳥の店いっちょう,栃木県 小山市 城山町3-17-6,0285-23-0172,居酒屋,323-0025,
鳥放題　宇都宮駅西口店,栃木県 宇都宮市 駅前通り3-4-13 森下ﾋﾞﾙ2F,028-678-5518,居酒屋,321-0964,https://r.gnavi.co.jp/jt420s300000/
鳥放題　御幸町店,栃木県 宇都宮市 御幸町295-10,028-660-6006,ファミリーレストラン・食堂,321-0984,http://torihodai.com/works.html 
とりまる,栃木県 宇都宮市 中央2-9-6 手塚ﾋﾞﾙ2F,028-632-6780,居酒屋,321-0151,
鳥峰うなぎ店,栃木県 足利市 本城3-2010-37,0284-21-3226,和食・寿司,326-0808,
鶏屋　呑鳥,栃木県 宇都宮市 駅前通り2-1-8 小林ﾋﾞﾙ1F,028-610-7711,居酒屋,321-0964,https://www.toriya-doncho.com
鳥料理・串焼きわりき,栃木県 真岡市 荒町5121-1,0285-83-4279,その他,321-4305,
とり料理専門店とり七本店,栃木県 小山市 駅東通り1-4-3,0285-20-3707,居酒屋,323-0022,
とろこく味噌らーめん みそや源兵衛,栃木県 栃木市 箱森町52-4,0282-20-0776,ラーメン・餃子,328-0075,
とろ～りラクレットが自慢の和風イタリアン酒房　和仁-わじん-,栃木県 宇都宮市 千波町17-27,028-612-4997,居酒屋,320-0022,https://wajin-am1.com/
とんかつ　ぎんなん,栃木県 宇都宮市 西川田本町2-7-15,028-658-4786,和食・寿司,321-0158,
とんかつ高田,栃木県 那須塩原市 扇町10-1 万第二ビル1Ｆ,0287-36-3246,和食・寿司,329-2726,
とんかつ林屋,栃木県 宇都宮市 泉が丘5-4-1,028-661-8848,和食・寿司,321-0952,
とんかつあじでん,栃木県 宇都宮市 下戸祭2-20-6,028-625-2939,和食・寿司,320-0055,
とんかつあづま,栃木県 日光市 平ケ崎306-1,0288-22-5878,和食・寿司,321-1262,
とんかつ岡,栃木県 日光市 今市382-3,0288-21-1336,ファミリーレストラン・食堂,321-1261,
とんかつ定,栃木県 真岡市 荒町5137-3,0285-84-5125,和食・寿司,321-4305,
とんかつ新宿さぼてん　宇都宮パセオ店,栃木県 宇都宮市 川向町1-23 ﾊﾟｾｵ1F,028-627-8590,その他,321-0965,https://shinjuku-saboten.com/
とんかつひかるん家,栃木県 小山市 城東7-12-1,0285-24-2418,和食・寿司,323-0807,
とんかつれすとらん　たちばな　大田原店,栃木県 大田原市 本町2-2829-47,0287-24-2133,和食・寿司,324-0041,
とんかつれすとらん　たちばな　西那須野本店,栃木県 那須塩原市 下永田1-1008-2,0287-37-3453,和食・寿司,329-2712,
とんき,栃木県 栃木市 岩舟町 静1793-1,0282-55-4687,和食・寿司,329-4307,
とんきっき本店,栃木県 宇都宮市 馬場通り4-2-3,028-627-2772,ラーメン・餃子,320-0026,https://tabelog.com/tochigi/A0901/A090101/9015398/
豚幸,栃木県 宇都宮市 馬場通り2-3-16,028-636-2017,居酒屋,320-0026,
とんとん,栃木県 宇都宮市 宿郷2-10-13 TMTﾋﾞﾙ,028-689-9555,焼肉・ホルモン・韓国料理,321-0945,
ton ton拍子,栃木県 宇都宮市 東宿郷2-17-10 屋台村内,028-637-0217,居酒屋,321-0953,
Taupe,栃木県 足利市 堀込町2465-2 Tツインビル2　1F,0284-73-0077,フレンチ・イタリアン,326-0831,
ドゥエル宇都宮,栃木県 宇都宮市 馬場通り2-3-12 MEGAﾄﾞﾝ･ｷﾎｰﾃﾗﾊﾟｰｸ宇都宮店B1F,028-638-5233,アジア・エスニック・各国料理,320-0026,
道場宿　おもち茶屋,栃木県 宇都宮市 道場宿町1241,028-670-5453,和食・寿司,321-3237,
道とん堀 大田原店,栃木県 大田原市 富士見1-1650-36,0287-20-0766,ファミリーレストラン・食堂,324-0028,
道楽かぬま・ブルートステーキ,栃木県 鹿沼市 上野町203-1,0289-64-3819,ファミリーレストラン・食堂,322-0021,https://dohraku-bruto.com/
道産麺,栃木県 佐野市 免鳥町465-3,0283-23-5936,中華料理,327-0041,
ドッグカフェ＆ガーデン　ラリュール,栃木県 那須郡那須町 高久甲5801-6,0287-69-6439,その他,325-0304,
DOG DEPT GARDEN佐野店,栃木県 佐野市 越名町2062-9,0283-27-3016,カフェ・スイーツ,327-0822,https://www.dogdept.com/
DOG DEPT+CAFÉ　那須店,栃木県 那須塩原市 塩野崎184-7 那須ｶﾞｰﾃﾞﾝｱｳﾄﾚｯﾄ内,0287-69-6511,カフェ・スイーツ,329-3122,https://www.dogdept.com/
ドッグラン＆カフェ　リッチフィールド,栃木県 鹿沼市 富岡850-1,0289-64-9122,カフェ・スイーツ,322-0006,http://rich-field.net
dogrun+cafe slow,栃木県 塩谷郡高根沢町 宝積寺1856-1,080-4140-7153,カフェ・スイーツ,329-1233,https://www.tochinavi.net/spot/home/?id=7506
土鍋ごはんまんま,栃木県 宇都宮市 中央2-9-6 手塚ﾋﾞﾙ1F,028-610-2210,和食・寿司,320-0806,
ドライブイン五子,栃木県 日光市 藤原1357,0288-77-3700,うどん・そば・丼,321-2521,
ドライブイン太陽,栃木県 矢板市 2173-2,0287-48-0251,ファミリーレストラン・食堂,329-1571,
DREAM　TACOS,栃木県 佐野市 富岡町1388 大清ﾋﾞﾙA号室,0283-55-5432,ファーストフード,327-0844,
ドリームウォール小山,栃木県 小山市 中央町3-5-20 ｶｰｻﾛﾌﾞﾚA-104,0285-38-6002,フレンチ・イタリアン,323-0023,
どんぶり丼,栃木県 宇都宮市 大曽1-5-10 大曽店舗4号,028-666-0452,うどん・そば・丼,320-0014,
Don Masaniello,栃木県 小山市 雨ケ谷203-3,0285-35-4065,フレンチ・イタリアン,323-0826,
丼丸しらさぎ,栃木県 河内郡上三川町 しらさぎ2-34-7,0285-37-7607,うどん・そば・丼,329-0618,
丼丸陽東店,栃木県 宇都宮市 陽東7-9-24,028-615-7757,その他,321-0904,
那須高原りんどう湖ファミリー牧場時計台レストラン3F,栃木県 那須郡那須町 高久丙414-2,0287-76-3111,ファミリーレストラン・食堂,325-0397,https://www.rindo.co.jp/
Naomi OGAKI,栃木県 宇都宮市 西1-1-2,028-680-4446,フレンチ・イタリアン,320-0861,http://www.naomi-ogaki.com
なか卯　宇都宮店,栃木県 宇都宮市 曲師町4-3 高嶋ﾋﾞﾙ,0120-29-5770,うどん・そば・丼,320-0803,http://www.nakau.co.jp/
なか卯　黒磯店,栃木県 那須塩原市 阿波町109-43,0120-29-5770,うどん・そば・丼,325-0073,http://www.nakau.co.jp/
なか卯　真岡上高間木店,栃木県 真岡市 上高間木2-16-13,0120-29-5770,うどん・そば・丼,321-4337,http://www.nakau.co.jp/
（有）中川酒店,栃木県 宇都宮市 上大曽町331-1,028-624-8558,バー・ダイニングバー,320-0013,http://nakasake.net/
G1仲まち家,栃木県 鹿沼市 仲町1604-1,0289-62-7550,洋食,322-0053,http://kanumajuku.com/index.html
仲まち家,栃木県 鹿沼市 仲町1604-1,080-2132-0161,カフェ・スイーツ,322-0053,
中村屋 小山店,栃木県 小山市 西城南1-36-21,0285-27-6101,ラーメン・餃子,323-0820,
和たけい,栃木県 宇都宮市 東刑部町1592-2,028-656-1361,和食・寿司,321-0915,
和味処　心,栃木県 小山市 土塔234-37,0285-27-5605,居酒屋,323-0812,http://www.kokoro-izakaya.jp/
那須　クレシオンカフェ,栃木県 那須郡那須町 豊原丙346,0287-74-2366,カフェ・スイーツ,329-3225,
那須　花と体験の森,栃木県 那須郡那須町 高久甲4588-10,0287-62-8701,その他,325-0001,https://www.okashinoshiro.co.jp/
那須渓流パーク,栃木県 那須郡那須町 湯本213,0287-78-0080,その他,325-0301,https://www.e-nkp.com
那須高原 清流の里,栃木県 那須郡那須町 高久乙2714‐2,0287-78-0337,うどん・そば・丼,325-0303,http://www.seiryunosato.com
那須高原黒毛和牛　敷島,栃木県 那須塩原市 埼玉2-445,0287-74-5729,焼肉・ホルモン・韓国料理,325-0033,http://www.shikishima-wagyu.jp/
那須高原サービスエリア上り線,栃木県 那須郡那須町 豊原丙4092-2,0287-72-1717,ファミリーレストラン・食堂,329-3225,http://hinomarusuns.com/
那須高原サービスエリアフードコート,栃木県 那須郡那須町 豊原丙2318-6 東北自動車道下り線那須高原ｻ-ﾋﾞｽｴﾘｱ内,0287-72-1707,洋食,329-3225,https://royal-ahf.jp/facilities/nasu/
那須高原サービスエリアレストラン,栃木県 那須郡那須町 豊原丙2318-6 東北自動車道下り線那須高原ｻ-ﾋﾞｽｴﾘｱ内,0287-72-1707,洋食,329-3225,https://royal-ahf.jp/facilities/nasu/
那須高原ステンドグラス美術館カフェ,栃木県 那須郡那須町 高久丙1790,0287-76-7111,カフェ・スイーツ,325-0302,http://sgm-nasu.com/
那須高原パンのいえ クーロンヌ リネア,栃木県 那須郡那須町 高久乙796-62,0287-74-2677,カフェ・スイーツ,325-0303,https://www.couronne.co.jp/shop/nasu
那須高原ビール株式会社,栃木県 那須郡那須町 大字高久甲3986-44,0287-62-8958,その他,325-0001,https://www.nasukohgenbeer.co.jp
那須高原ホテルビューパレス,栃木県 那須郡那須町 湯本212,0287-76-1111,洋食,325-0301,
那須高原りんどう湖ファミリー牧場カフェ・ヨーデル,栃木県 那須郡那須町 高久丙414-2,0287-76-3111,ファーストフード,325-0397,https://www.rindo.co.jp/
那須高原りんどう湖ファミリー牧場ゴーゴーカレー,栃木県 那須郡那須町 高久丙414-2,0287-76-3111,ファーストフード,325-0397,https://www.rindo.co.jp/
那須高原りんどう湖ファミリー牧場ジャージーミルク館,栃木県 那須郡那須町 高久丙414-2,0287-76-3111,ファーストフード,325-0397,https://www.rindo.co.jp/
那須高原りんどう湖ファミリー牧場時計台レストラン2F,栃木県 那須郡那須町 高久丙414-2,0287-76-3111,ファミリーレストラン・食堂,325-0397,https://www.rindo.co.jp/
那須高原りんどう湖ファミリー牧場　那須の恵みMekke,栃木県 那須郡那須町 大字高久丙414-2,0287-76-3111,カフェ・スイーツ,325-0397,https://www.rindo.co.jp/
那須珈琲Cafe La Detente,栃木県 那須郡那須町 寺子丙3,0287-73-5272,カフェ・スイーツ,329-3222,http://www.nasu-coffee.com
ナスシオバルウニコ,栃木県 那須塩原市 扇町3-6 ﾒｿﾞﾝﾄﾞﾗﾌｫｰﾚ1F,0287-47-6330,バー・ダイニングバー,329-2726,
那須蕎麦　山月,栃木県 那須塩原市 戸田676-7,0287-68-1230,うどん・そば・丼,325-0114,
那須どうぶつ王国　バーベキューガーデン,栃木県 那須郡那須町 大島1042-1,0287-77-1110,焼肉・ホルモン・韓国料理,329-3223,https://www.nasu-oukoku.com/restaurant/bbq/
那須どうぶつ王国　BOCCA,栃木県 那須郡那須町 大島1042-1,0287-77-1110,ファミリーレストラン・食堂,329-3223,https://www.nasu-oukoku.com/restaurant/bocca/
那須どうぶつ王国　ヤマネコテラス,栃木県 那須郡那須町 大島1042-1,0287-77-1110,ファミリーレストラン・食堂,329-3223,https://www.nasu-oukoku.com/restaurant/wildcat-terrace/
那須の食レストラン　なすとらん,栃木県 那須郡那須町 高久乙593-8 道の駅那須高原友愛の森,0287-78-1219,その他,325-0303,
なすび食堂,栃木県 栃木市 万町7-3,0282-23-1010,うどん・そば・丼,328-0015,http://www.nasubi.or.jp
那須フードコロシアム(株式会社グローバルダイニング),栃木県 那須塩原市 塩野崎 184-7 那須ｶﾞｰﾃﾞﾝｱｳﾄﾚｯﾄC007,0287-67-2130,その他,329-3122,
那須マロニエホテル　レストランソラベール,栃木県 那須塩原市 井口546-1,0287-47-7011,フレンチ・イタリアン,325-2763,https://nasu-marronnier-hotel.jp/restaurant/
